,Year,"Access to electricity, rural (% of rural population)",Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),Agricultural land (sq. km),"Agricultural machinery, tractors","Agricultural machinery, tractors per 100 sq. km of arable land",Agricultural methane emissions (% of total),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (% of total),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)","Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (% of fertilizer production),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Land under cereal production (hectares),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural land area (sq. km),Rural land area where elevation is below 5 meters (% of total land area),Rural land area where elevation is below 5 meters (sq. km),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural population living in areas where elevation is below 5 meters (% of total population),Surface area (sq. km)
252,2005.0,95.65722891,9.0741616962,29.24371915,476310.0,287365.0,173.8129801,19.23931835,23366.95,53.58490566,19884.199,0.285079926,1.920622603,6.501382209,14722519031.0,92.17577706,10.15066676,0.23557123,16533000.0,228.0,21914452.7,2301.2,92.83,20.70991072,29.88339454,18.57113507,127.7601709,103.4969643,91.07,6.145055134,100088.2,1628760.0,9522870.0,89.3,0.966379332,345791.86185176,13.0203673762,9021.41030242,22768637.0,32.442,-0.491511732,12.0001622292,1745150.0
253,2006.0,94.96237521,6.3126050540000005,29.37940519,478520.0,298000.0,178.4324292,18.41775129,23490.2175,55.11710794,21645.081,0.34940068,0.640166184,7.118211241,18955719065.0,92.17577706,10.25381272,0.234315285,16701000.0,228.0,22469919.6,2391.8,94.7,20.32863564,29.33717449,18.24496392,140.7377649,126.7806185,93.82,6.228942263,101454.52,1628760.0,9394627.0,93.37,0.998919423,345791.86185176,13.0203673762,9021.41030242,22637894.0,31.761,-0.575879101,12.000162229199999,1745150.0
254,2007.0,96.24480192,15.160836957999999,29.51509124,480730.0,308422.0,182.8336001,17.63516549,23549.12,52.99479167,20345.2646,0.39197581540000004,0.9116939195999999,7.185568231,25140981202.0,92.17577706,10.35695867,0.233256855,16869000.0,228.0,24077570.4,2454.3,103.55,19.89500655,28.76834255,17.94782053,171.5237148,97.72444128,101.75,6.312829392,102820.84,1628760.0,9810297.0,98.82,1.031459515,341009.14865175996,12.1543393876,5818.13263042,22517374.0,31.136,-0.533803879,11.356379192,1745150.0
255,2008.0,96.58028256,17.47027953,28.66290921,466850.0,645863.2,349.19682058,15.33011978,20987.3,51.25296755,19434.7852,0.3919758154,0.9116939196,6.122772591,25246406150.0,92.17577706,9.544070336,0.212020465,15545000.0,228.0,12210782.6,1720.9,73.63,19.58329419,28.4490652,17.85972803,122.0506449,108.09923,77.45,6.396716521,104187.16,1628760.0,7095403.0,88.98,1.005059063,341009.14865175996,12.1543393876,5818.13263042,22392904.0,30.542,-0.554306605,11.356379192,1745150.0
256,2009.0,99.03188114,16.9801783,28.66364596,466862.0,821950.8,355.25458634,47.782208514,21336.97,77.949255272,19331.4984,0.39197581540000004,0.9116939196,6.924489615,28833368803.0,92.17577706,9.55696358,0.209438074,15566000.0,228.0,17952655.2,1997.2,83.06,19.39118847,28.80226276,17.43656216,113.6717837,90.39303289,84.99,6.480603649,105553.48,1628760.0,8989037.0,91.06,1.00886564,356753.92921176,13.8613119948,12016.66873982,22263360.0,29.955,-0.580184511,12.6555820458,1745150.0
257,2010.0,98.28473613,16.90137819,28.57351605,465394.0,830483.0,359.23750656000004,52.65910324399999,21604.3025,83.652115216,18900.4414,0.315030682,2.338581484,6.499390726,31639529103.0,92.17577706,9.448905916,0.204182206,15390000.0,228.0,19597231.3,2173.5,88.74,18.11189493,27.25402935,16.31307048,101.2681349,90.24886485,90.1,6.564490778,106919.8,1628760.0,9016254.0,93.76,1.026793389,468474.74079176004,14.0652412792,14035.821851819997,22140316.0,29.374,-0.554207786,13.174383286400001,1745150.0
258,2011.0,98.27600503,16.82207938,28.48338613,463926.0,821950.8,355.25458634,47.782208514,20798.245,77.949255272,16017.4106,0.203096033,2.392805672,4.642116205,29065826663.0,92.17577706,9.340848253,0.199284882,15214000.0,228.0,15018275.96,1713.7,86.95,17.48414247,26.31770253,15.90591413,51.66034718,48.30572105,89.26,6.564490778,106919.8,1628760.0,8763666.0,96.05,1.044721138,356753.92921176,13.8613119948,12016.66873982,21986776.0,28.8,-0.695901827,12.6555820458,1745150.0
259,2012.0,98.37091146,16.74227714,28.39325622,462458.0,1009109.8,435.451504,49.663022336,21010.1375,81.289649074,16764.4966,0.3919758154,0.9116939196,6.796937167,43774689097.0,92.17577706,9.232790589,0.194479234,15038000.0,228.0,15777121.79,1745.4,88.79,18.38809212,25.61721249,16.97721285,42.65495551,52.30985902,92.28,6.564490778,106919.8,1628760.0,9039256.0,101.44,1.062648886,637218.66933176,14.1181158028,15737.470234019998,21840291.0,28.245,-0.668470676,13.078614296199998,1745150.0
260,2013.0,99.43858148,16.71454063,28.21410153,459540.0,1009109.8,435.451504,49.663022336,20882.655,81.289649074,16432.8822,0.461168327,3.021990879,8.774909773,43240611336.0,92.17577706,9.017289226,0.187193483,14687000.0,228.0,16427670.68,1847.1,93.85,17.13454529,23.20607462,16.10940847,50.05581804,56.80892898,96.71,6.564490778,106919.8,1628760.0,8893995.0,103.97,1.098995555,637218.66933176,14.1181158028,15737.470234019998,21737046.0,27.705,-0.473848107,13.078614296199998,1745150.0
261,2014.0,100.0,16.58049354,28.21410153,459540.0,1009109.8,435.451504,49.663022336,16004.9075,81.289649074,15354.4798,0.531812482,2.381099296,9.378424157,43176650930.0,92.17577706,9.017289226,0.183675499,14687000.0,228.0,17551045.0,2051.5,98.58,16.933666,21.59150561,16.16273025,75.16725082,73.21302308,101.02,6.564490778,106919.8,1628760.0,8555401.0,107.02,1.098995555,637218.66933176,14.1181158028,15737.470234019998,21725586.0,27.17,-0.052734958,13.078614296199998,1745150.0
262,2015.0,99.84986112,16.58049354,28.21410153,459540.0,1009109.8,435.451504,49.663022336,16982.045,81.289649074,15139.0258,0.584978582,2.595303205,10.09160141,41195220593.0,92.17577706,9.017289226,0.179567783,14687000.0,228.0,18255384.86,2231.0,99.46,17.14574859,22.63437746,16.1442422,42.36804451,47.47706816,98.83,6.564490778,106919.8,1628760.0,8182763.0,97.34,1.098995555,1601053.354,0.76415964,12358.52811,21790716.0,26.642,0.299336321,0.169417936,1745150.0
263,2016.0,99.83686065,16.58049354,28.21410153,459540.0,1022979.6,448.98141732000005,49.663022336,17937.49,81.289649074,15541.3556,0.410699553,2.698885241,9.784420381,44808204645.0,92.17577706,9.017289226,0.176301338,14687000.0,228.0,22419770.81,2653.3,101.96,16.68842419,21.76090638,15.65313194,45.75316147,47.53553823,100.15,6.570691815,107020.8,1628760.0,8449886.0,95.64,1.098995555,637218.66933176,14.1181158028,15737.470234019998,21759588.0,26.12,-0.142951954,13.078614296199998,1745150.0
264,2017.0,99.76567992,13.555018125999998,28.61941448,464350.0,1022979.6,448.98141732000005,48.915197904,16019.3625,80.324823368,15101.15,0.328322103,2.674009057,9.827058776,47821430576.0,92.17577706,9.327580894,0.179089834,15134000.0,228.0,18113759.53,2058.3,95.01,16.58549866,21.14362365,15.59212279,42.9443667,51.83084842,95.3,6.601288136,107105.9,1622500.0,8800337.0,96.02,1.124191063,728678.2773117601,11.7652176888,8495.75440922,21638370.0,25.606,-0.558636032,11.751932331199999,1745150.0
265,2018.0,100.0,16.99268891,28.91525424,469150.0,989652.8,419.95522259999996,51.396786466,16793.575,82.548958438,16076.4742,0.344377753,3.090077206,11.13338869,36705884495.0,92.17577706,9.603081664,0.181983692,15581000.0,228.0,18650828.19,2053.8,84.62,16.65399009,19.5346626,16.01800663,49.4258522,57.94216032,87.11,6.611420647,107270.3,1622500.0,9081051.0,93.37,1.144530046,637218.66933176,14.1181158028,15737.470234019998,21491720.0,25.102,-0.680038299,13.078614296199998,1745150.0
266,2019.0,100.0,16.96616892,28.96045196,469883.333,989652.8,419.95522259999996,50.37683484,16992.035,82.081125456,17088.8994,0.520266265,3.457780819,13.32486917,37795928992.0,92.17577706,9.627324068,0.180447956,15620333.3,228.0,21985994.36,1981.7,92.36,16.97913484,19.78659605,16.37452592,54.08482027,63.24423436,92.13,6.621553159,107434.7,1622500.0,11094432.0,91.66,1.165485362,637218.66933176,14.1181158028,15737.470234019998,21302584.0,24.609,-0.883936477,13.078614296199998,1745150.0
267,2020.0,100.0,16.95197861,28.98469442,470276.667,821950.8,355.25458634,47.782208514,17873.3025,77.949255272,18302.7428,0.670220054,3.485428615,12.21299811,29278890454.0,92.17577706,9.651566533,0.179397778,15659666.7,228.0,15627813.16,1653.0,81.94,16.72774721,18.48247658,16.40262421,58.69345516,68.46096348,86.77,6.626730354,107518.7,1622500.0,9454460.0,98.8,1.165485362,356753.92921176,13.8613119948,12016.66873982,21059632.0,24.126,-1.147034724,12.6555820458,1745150.0
268,2021.0,100.0,14.737744644,29.00893683,470670.0,1022979.6,448.98141732000005,49.663022336,21030.322500000002,81.289649074,17655.92784,0.415666853,2.742284244,12.393096,44503224496.0,89.92351310199999,9.675808937,0.178553085,15699000.0,947.0,14836137.19,1635.2,84.35,15.51905643,17.15359544,15.23169409,58.69345516,68.28943691,89.6,6.635211094,107656.3,1622500.0,9073243.0,102.36,1.165485362,637218.66933176,14.1181158028,15737.470234019998,20798288.0,23.655,-1.248735704,13.078614296199998,1745150.0
269,2022.0,83.16317669600001,13.554640448,14.8911300536,2791.2200000000003,1022979.6,448.98141732000005,48.915197904,14444.664500000003,80.324823368,19807.60108,0.28399465479999997,0.6239458788000001,12.76531512,52783710925.0,86.43986937399998,8.358811665600001,0.0653249564,84840.0,774.4,14812659.15,1827.0,77.41,15.08523653,16.42951776,14.8500587,191.32169628,52.094333334,83.89,27.7401158826,5846.26,90760.0,8107539.0,99.85,3.9292371246,728678.27731176,11.7652176888,8495.75440922,20537534.0,23.193,-1.261653676,11.751932331199999,92362.0
270,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
271,1999.0,100.0,33.571365904,28.125,90.0,853.0,1066.25,42.85714286,88.555,60.0,30.3662,0.047175659,0.67703282,2.185962186,90830822.21,27.70417575,25.0,0.020641006,8000.0,560.0,10789.97,3869.7,110.05,2.154828412,0.681156173,2.79198636,40.600420455999995,89.125,125.83,1.09375,3.5,320.0,2788.0,140.39,3.125,66288.32434466001,13.679721818599997,3303.6706508380003,30677.0,7.915,-3.030826869,11.7984592248,320.0
272,2000.0,100.0,33.081477273999994,28.125,90.0,972.0,1215.0,40.90909091,86.2225,60.0,31.4688,0.058706071,0.525642141,1.872049772,76183356.69,31.43931481,25.0,0.020508246,8000.0,560.0,11714.0,4007.5,108.39,2.043354535,0.636942675,2.650089497,40.600420455999995,131.83875,121.06,1.09375,3.5,320.0,2923.0,132.74,3.125,158.1686514,5.248080752,17.02585411,29771.0,7.632,-2.997842282,0.517618206,320.0
273,2001.0,100.0,33.571365904,31.25,100.0,1091.0,1212.222222,36.36363636,84.6525,60.0,32.3926,0.064747423,0.655315329,2.196650954,89807195.81,35.16620845,28.125,0.022899132,9000.0,560.0,11800.0,4000.0,101.28,2.345025149,0.68491587,3.029048766,40.600420455999995,113.8311111,119.82,1.09375,3.5,320.0,2950.0,136.97,3.125,66288.32434466001,13.679721818599997,3303.6706508380003,28923.0,7.359,-2.889763898,11.7984592248,320.0
274,2002.0,100.0,33.571365904,31.25,100.0,1092.0,1213.333333,34.7826087,84.3775,60.0,30.694,0.04522931,0.645369106,2.133198337,95363487.25,35.03707627,28.125,0.022729052,9000.0,560.0,12000.0,4781.3,96.18,2.341440937,0.678605498,3.066452406,40.600420455999995,110.0733333,118.38,1.09375,3.5,320.0,2510.0,138.92,3.125,66288.32434466001,13.679721818600001,3303.6706508380003,28094.0,7.095,-2.908109594,11.7984592248,320.0
275,2003.0,100.0,20.19230769,32.5,104.0,850.2,973.761111,33.33333333,83.91,60.0,31.2304,0.045508125,0.664659368,1.961634024,106877973.0,32.09944751,29.0625,0.023332714,9300.0,560.0,11800.0,4013.6,93.38,2.459302134,0.696363435,3.205992509,40.600420455999995,95.80430108,116.34,1.09375,3.5,320.0,2940.0,137.59,3.4375,66288.32434466001,13.679721818600001,3303.6706508380003,27263.0,6.84,-3.002555884,11.7984592248,320.0
276,2004.0,100.0,29.4333672772,31.25,100.0,850.2,973.761111,33.33333333,80.265,60.0,29.3828,0.05160811,0.606874157,1.895422992,115584647.5,33.46238761,28.125,0.0224289,9000.0,560.0,12251.94,4083.2,103.75,2.255387945,0.635445277,2.907472476,40.600420455999995,117.1077778,113.58,1.09375,3.5,320.0,3001.0,122.67,3.125,66288.32434466001,13.679721818600001,3303.6706508380003,26456.0,6.593,-3.004749589,11.7984592248,320.0
277,2005.0,100.0,25.80645161,29.0625,93.0,850.2,973.761111,30.76923077,84.8125,60.0,31.1112,0.075158532,0.776442225,1.840228936,118072478.9,34.17193426,25.625,0.020305373,8200.0,560.0,12433.29,4129.0,98.72,2.095759484,0.591766724,2.754836467,40.600420455999995,107.1817073,109.2,1.09375,3.5,320.0,3011.0,118.89,3.4375,72921.77749838002,15.8257949162,4370.491621416,25664.0,6.355,-3.0393744,12.208205921,320.0
278,2006.0,100.0,28.678493175200003,29.0625,93.0,850.2,973.7611110000001,30.76923077,84.3375,50.0,31.6178,0.065735152,0.728754528,1.869470192,126718748.3,37.29513486,25.625,0.020231528,8200.0,560.0,12500.0,4032.3,112.07,2.032895714,0.566482753,2.680525674,40.600420455999995,114.5414634,115.33,1.09375,3.5,320.0,3100.0,118.32,3.4375,72921.77749838002,15.8257949162,4370.491621416,25194.0,6.216,-1.848336075,12.208205921,320.0
279,2007.0,100.0,30.10752688,29.0625,93.0,850.2,973.7611110000001,29.62962963,82.505,50.0,30.843,0.196714691,0.541578798,1.830221564,145051857.5,43.20170253,25.0,0.019669358,8000.0,560.0,14200.0,4238.8,99.41,1.820151406,0.526583666,2.43374747,40.600420455999995,113.34875,109.81,1.09375,3.5,320.0,3350.0,119.42,4.0625,72921.77749838002,15.8257949162,4370.491621416001,24985.0,6.143,-0.833022613,12.208205921,320.0
280,2008.0,100.0,30.10752688,29.0625,93.0,850.2,973.761111,42.10526316,83.3475,50.0,30.4258,0.12735932,0.497450975,1.060095039,96366950.95,44.17665275,25.0,0.019541794,8000.0,560.0,16500.0,4714.3,109.58,1.786990264,0.52474879,2.419753547,40.600420455999995,82.525,118.0,1.09375,3.5,320.0,3500.0,125.77,4.0625,66288.32434466001,13.679721818600001,3303.6706508380003,24853.0,6.071,-0.529717519,11.7984592248,320.0
281,2009.0,100.0,30.10752688,29.0625,93.0,850.2,973.7611110000001,50.321110036,72.64,78.394957984,27.2372,0.130108058,0.740576284,1.438682315,125113092.2,42.48927039,25.0,0.019395021,8000.0,560.0,15900.0,4789.2,97.72,1.461018801,0.450392485,1.977385239,40.600420455999995,57.37,107.45,1.09375,3.5,320.0,3320.0,116.44,4.0625,72921.77749838002,15.8257949162,4370.491621416,24744.0,5.999,-0.439543422,12.208205921,320.0
282,2010.0,100.0,33.88189739,32.28125,103.3,850.2,973.761111,43.280115165999995,69.89,73.005347594,26.7008,0.097351533,0.540339928,1.265612622,114358533.7,48.56818826,28.375,0.021905488,9080.0,560.0,15168.95,4691.1,104.26,1.337029482,0.276067106,1.887608202,40.600420455999995,79.39647577,108.59,1.09375,3.5,320.0,3234.0,112.38,3.90625,66288.32434466001,13.679721818600001,3303.6706508380003,24572.0,5.928,-0.697545208,11.7984592248,320.0
283,2011.0,100.0,33.88189739,32.28125,103.3,850.2,973.761111,49.826381377999994,61.8125,64.823529412,23.989,0.112253703,0.314440097,0.991911795,95607686.19,54.53779151,28.375,0.021812871,9080.0,560.0,14596.93,4670.9,106.88,1.166066814,0.205217918,1.6752842,40.600420455999995,93.03854626,105.2,1.09375,3.5,320.0,3125.0,103.43,3.90625,66288.32434466001,13.679721818600001,3303.6706508380003,24389.0,5.859,-0.747537232,11.7984592248,320.0
284,2012.0,100.0,33.98058252,32.1875,103.0,850.2,973.761111,60.915630474,62.65,78.760037348,24.734,0.102597605,0.308779095,1.055596149,99878146.2,60.40100251,28.125,0.021427143,9000.0,560.0,14271.79,4639.7,98.93,1.042971076,0.372805015,1.429436386,40.600420455999995,77.53888889,100.22,1.09375,3.5,320.0,3076.0,101.21,4.0625,66288.32434466001,13.679721818600001,3303.6706508380003,24315.0,5.789,-0.303876712,11.7984592248,320.0
285,2013.0,100.0,36.16813294,31.96875,102.3,850.2,973.761111,43.280115165999995,63.1175,73.005347594,24.7042,0.110045693,0.331739327,1.069855848,112880817.9,64.01766004,28.03125,0.021057969,8970.0,560.0,13974.29,4668.6,100.98,1.262337196,0.474112612,1.739690176,40.600420455999995,81.57302118,101.5,1.09375,3.5,320.0,2993.0,101.78,3.9375,66288.32434466001,13.679721818600001,3303.6706508380003,24370.0,5.721,0.225942378,11.7984592248,320.0
286,2014.0,100.0,36.16813294,31.96875,102.3,850.2,973.761111,40.46665951,62.01,80.005347594,24.7638,0.135385042,0.259262415,1.004163357,116742515.3,44.28794992,28.03125,0.020641663,8970.0,560.0,13707.26,4740.4,105.18,1.292334892,0.516539706,1.778115377,40.600420455999995,81.87513935,104.36,1.09375,3.5,320.0,2892.0,103.59,3.9375,72921.77749838002,15.8257949162,4370.491621416,24566.0,5.653,0.801050548,12.208205921,320.0
287,2015.0,100.0,36.16813294,31.96875,102.3,850.2,973.7611110000001,60.625775399999995,60.86,78.760037348,24.6744,0.122535659,0.225942294,0.922881726,102361275.9,41.10032362,28.03125,0.020154903,8970.0,560.0,12180.12,4824.3,100.45,1.467542773,0.372211568,2.149651535,40.600420455999995,92.23968785,99.3,1.09375,3.5,320.0,2525.0,98.23,3.9375,150.8971631,5.075374282,16.46555878,24861.0,5.586,1.193693742,0.535142983,320.0
288,2016.0,100.0,33.71868979,32.4375,103.8,850.2,973.761111,58.871389434,59.1175,80.760037348,23.9294,0.128513687,0.222271277,0.926431743,108096200.0,40.60509554,28.34375,0.019918481,9070.0,560.0,12758.28,4820.4,94.37,1.168168554,0.230275262,1.759149146,40.600420455999995,93.14332966,96.34,1.1875,3.8,320.0,2647.0,98.18,4.09375,66288.32434466001,13.679721818600001,3303.6706508380003,25136.0,5.52,1.100077098,11.7984592248,320.0
289,2017.0,100.0,33.71868979,32.4375,103.8,850.2,973.7611110000001,49.826381378,56.145,64.823529412,23.3334,0.131721167,0.251282647,0.667005326,89942612.77,42.42424242,28.34375,0.019380383,9070.0,560.0,14587.02,4879.9,93.98,0.998134207,0.208226622,1.504392569,40.600420455999995,93.39360529,95.03,1.3125,4.2,320.0,2989.0,96.0,4.09375,66288.32434466001,13.679721818599997,3303.6706508380003,25525.0,5.454,1.535728254,11.7984592248,320.0
290,2018.0,100.0,33.71868979,32.4375,103.8,850.2,973.761111,60.625775399999995,57.14,78.760037348,22.7374,0.094519082,0.239886682,0.665353301,102493639.8,39.74603921,28.34375,0.018715309,9070.0,560.0,0.0,2105.48,65.69,0.996053373,0.318876243,1.445298704,40.600420455999995,89.31422271,80.8,1.4375,4.6,320.0,0.0,94.83,4.09375,66288.32434466001,13.679721818600001,3303.6706508380003,26112.0,5.388,2.273661473,11.7984592248,320.0
291,2019.0,100.0,33.71868979,32.4375,103.8,850.2,973.7611110000001,49.587146927999996,56.3925,66.823529412,22.5586,0.080804077,0.230040496,0.465258641,74405923.47,36.6833933,28.34375,0.017993818,9070.0,560.0,0.0,2650.3599999999997,59.71,1.011574255,0.444579363,1.388482043,40.600420455999995,97.51267916,73.71,1.4375,4.6,320.0,0.0,86.53,4.09375,63443.596780920016,16.7132329932,3282.4753277580007,26826.0,5.322,2.69765877,12.5290797132,320.0
292,2020.0,100.0,42.71130626,28.46875,91.1,850.2,973.761111,40.46665951,59.4275,80.005347594,23.244,0.097996751,0.301990418,0.763750144,116491823.6,38.07757391,24.375,0.015135874,7800.0,560.0,0.0,2679.8599999999997,55.87,1.089680641,0.304479396,1.626265334,40.600420455999995,147.6448718,77.73,1.4375,4.6,320.0,0.0,97.82,4.09375,72921.77749838002,15.8257949162,4370.491621416,27086.0,5.256,0.964542275,12.208205921,320.0
293,2021.0,100.0,44.46857143,27.34375,87.5,850.2,973.7611110000001,68.477580836,730.756,94.193952032,445.36696,0.184375658,0.26379762,0.888728892,160746218.8,85.101421372,24.375,0.01504235,7800.0,1546.2,0.0,1347.5,53.89,0.797648883,0.316478076,1.129145224,40.600420455999995,148.6589744,75.6,1.4375,4.6,320.0,0.0,95.55,2.96875,72921.77749838002,15.8257949162,4370.491621416001,26912.0,5.19,-0.644470544,12.208205921,320.0
294,2022.0,100.0,33.331641948,2.6899040344,1923.6,850.2,973.7611110000001,68.47758083599999,678.8485000000001,94.193952032,354.86436,0.158146908,0.254542697,0.938603562,170127194.2,85.101421372,8.148148147799999,0.0105736796,1000.0,1530.8,0.0,1341.56,53.79,0.813678712,0.310983642,1.173870187,40.600420455999995,50.38099999999999,75.95,0.4670954642,2.6,328396.0,0.0,96.32,2.083333333,72921.77749838002,15.8257949162,4370.491621416001,27220.0,5.125,1.137971343,12.208205921,328396.0
295,2023.0,23.608830851,14.323603744000001,70.844349182,327403.3334,247238.2,153.05877922,41.102902212000004,8233.5575,80.33133330999999,9815.154480000001,2.5602309934,1.0184772095999999,16.28612317,2623539718.8,76.550597896,51.568706930000005,0.10722248859999998,1272200.0,593.0,14712427.0,2695.0,93.34400000000001,30.196516229999997,35.93569307200001,27.851756885999997,165.29162498,131.816194438,89.19000000000001,10.1150438388,23699.260000000002,344236.0,5809980.6,81.15,6.9092457332,515517.794728,1.1668913908,4280.2511644999995,4349220.4,14.168000000000001,-0.571121947,0.7742537062,924423.2
296,1999.0,83.105852622,8.5380367078,69.59870288,17170.0,63.0,0.727482679,35.47008547,834.0825,83.50515464,666.9538,2.08465161,3.671140212,31.54375459,680474657.4,69.968351922,35.10336441,0.108120431,866000.0,1212.0,179004.0,824.8,68.03,89.38920989,94.78315406,84.8016448,40.600420455999995,0.346420323,63.1,11.75516822,2900.0,24670.0,217025.0,38.63,12.40372923,88040.43717376002,14.767786281,4503.2549807000005,6883119.0,85.936,0.242771736,11.9054358282,26340.0
297,2000.0,83.121123668,8.5380367078,74.01702473,18260.0,60.0,0.666666667,35.04273504,818.3075,83.83838384,687.0092,0.6841380582000001,0.684888916,31.18321046,645166670.9,68.0,40.53506283,0.12330473,1000000.0,1212.0,239705.0,848.3,75.13,88.9329072,94.42901616,84.2859746,40.600420455999995,0.3,69.08,11.63356303,2870.0,24670.0,282557.0,38.92,12.40372923,22851.61285,0.0,0.0,6899492.0,85.074,0.237589346,0.0,26340.0
298,2001.0,83.108161908,8.5380367078,76.89501419,18970.0,57.0,0.57,36.8852459,899.18,83.80952381,738.742,3.197060249,2.971032872,31.79212181,625261996.9,67.84436577,44.58856911,0.133755823,1100000.0,1212.0,284708.4,913.0,73.72,88.4742137,94.0478773,83.72720069,40.600420455999995,0.272727273,68.54,11.54438589,2848.0,24670.0,311824.0,42.76,12.44426429,88040.43717376,14.767786281,4503.2549807000005,6922173.0,84.171,0.328195197,11.9054358282,26340.0
299,2002.0,83.16317669600001,8.5380367078,76.53019862,18880.0,56.0,0.501792115,37.6,939.5225,84.54545455,784.187,5.258779737,3.56817137,30.19298732,593627804.5,67.72195914,45.23713012,0.133296609,1116000.0,1212.0,308447.0,1028.4,90.48,87.71429848,93.49334768,82.75065528,40.600420455999995,2.194444444,82.78,11.45520876,2826.0,24670.0,299934.0,44.01,12.44426429,88040.43717376,14.767786281,4503.2549807000005,6967684.0,83.223,0.655315067,11.9054358282,26340.0
300,2003.0,0.630520233,8.5380367078,76.4491285,18860.0,11593.6,145.8144717292,44.48979592,1094.4425,84.87394958,870.1898,7.642422302,4.025033675,33.03357319,706374905.8,67.62316542,45.35873531,0.130602363,1119000.0,1212.0,297669.0,941.9,82.32,87.21604789,93.21606677,82.02775064,40.600420455999995,2.188561215,76.66,11.36603162,2804.0,24670.0,316039.0,48.28,12.44426429,88040.43717376,14.767786281,4503.2549807000005,7119659.0,83.096,2.157694267,11.9054358282,26340.0
301,2004.0,1.756072602,8.5380367078,76.32752331,18830.0,14361.2,245.59847879579996,50.86206897,1176.1575,85.03937008,940.6966,2.757403311,3.731502481,33.89313533,805518755.8,67.54175308,45.43980543,0.127504407,1121000.0,1212.0,318944.0,959.3,81.56,86.43168623,92.75373728,80.93681661,21.20451953,1.815343443,76.71,11.27685448,2782.0,24670.0,332474.0,52.37,12.44426429,88040.43717376,14.767786281,4503.2549807000005,7305326.0,83.092,2.574384016,11.9054358282,26340.0
302,2005.0,0.668071385,0.422115896,76.24645318,18810.0,19739.2,393.19532388,57.14285714,1237.9575,85.82089552,1007.4784,4.685912328,2.400021251,33.77354121,990915391.4,67.47350599,45.56141062,0.124525013,1124000.0,1212.0,413314.0,1183.6,87.58,85.45256558,92.18432092,79.58055024,15.934992849999997,3.024911032,82.02,11.18767734,2760.0,24670.0,349211.0,54.05,12.44426429,105278.14123976,11.83717038,3615.7129556,7499771.0,83.088,2.626881557,11.408216006,26340.0
303,2006.0,4.046744407,8.5380367078,76.36805837,18840.0,19739.2,393.19532388,59.48275862,1378.7675,86.30136986,1110.3778,3.875429541,18.48257553,30.02395636,996787625.7,66.31581951,45.68301581,0.121574107,1127000.0,1212.0,370523.0,1137.9,89.97,84.29685422,91.51114061,77.9917026,15.934992849999997,3.44809228,85.23,11.0985002,2738.0,24670.0,325616.0,61.31,12.44426429,105278.14123976,11.83717038,3615.7129556,7701849.0,83.083,2.658794316,11.408216006,26340.0
304,2007.0,5.221032019,8.5380367078,76.12484799,18780.0,19739.2,393.19532388,60.58091286,1463.1525,86.36363636,1188.1856,4.557630736,1.980172768,26.06661082,1061105575.0,65.34911207,45.804621,0.118657993,1130000.0,1212.0,356292.0,1015.0,90.48,83.14142537,90.75703048,76.48201588,15.122496926,7.808849558,86.25,11.00932306,2716.0,24670.0,351023.0,65.01,12.48479935,101723.32481776,12.151039899999999,3729.4463617199995,7911753.0,83.079,2.688894553,11.467675289799999,26340.0
305,2008.0,1.497531771,2.6636616682000005,76.20591812,18800.0,19739.2,393.19532388,62.3015873,1566.18,87.03703704,1262.7452,1.337382983,2.344127306,24.77837307,1283576243.0,64.529727,45.88569112,0.115722803,1132000.0,1212.0,406100.0,1266.5,91.71,81.78827144,89.83787411,74.75233986,4943.581674684,9.499116608,88.27,10.92014593,2694.0,24670.0,320639.0,71.01,12.48479935,101723.32481776,12.151039899999999,3729.4463617200004,8126393.0,83.075,2.676778424,11.467675289799999,26340.0
