,"Access to electricity, rural (% of rural population)",Agricultural land (% of land area),Agricultural land (sq. km),Agricultural methane emissions (thousand metric tons of CO2 equivalent),Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, forestry, and fishing, value added (% of GDP)","Agriculture, forestry, and fishing, value added (current US$)",Arable land (% of land area),Arable land (hectares per person),Arable land (hectares),Average precipitation in depth (mm per year),Cereal production (metric tons),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),"Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)",Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Land under cereal production (hectares),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural population,Rural population (% of total population),Rural population growth (annual %),Surface area (sq. km)
2119,81.88526796,31.36115828,35090.0,4521.4425,2586.6102,1.179277717,1.24190784,11.61016046,2794304483.0,9.098221468,0.103953395,1018000.0,1976.0,791201.52,1847.0,122.09,30.95576164,11.04448731,42.59640214,205.4130255,116.54,57.20940209,64011.6,111890.0,428366.0,106.67,5.147913129,4201524.0,42.904,0.231326369,112490.0
2120,80.31062211,31.36115828,35090.0,4523.16,2345.8262,1.397889714,1.319417851,10.75365045,2698084125.0,9.098221468,0.102220853,1018000.0,1976.0,667808.68,1856.1,119.29,31.13845942,12.80019842,41.19586966,157.4503831,115.89,57.02216463,63802.1,111890.0,359799.0,109.17,5.147913129,4209597.0,42.27,0.191960203,112490.0
2121,83.40025299,31.62034141,35380.0,4657.335,2480.105,0.929671156,1.324466927,12.11718092,2887264811.0,9.098221468,0.100575364,1018000.0,1976.0,753705.97,1866.6,108.11,25.21287165,9.423928995,34.8133264,238.3735855,106.55,56.83492716,63592.6,111890.0,403791.0,105.94,5.147913129,4214803.0,41.641,0.123593387,112490.0
2122,85.69309186,31.95996068,35760.0,9131.860575000004,4654.555274,1.202593116,1.429302212,11.04084777,3145396393.0,9.098221468,0.099043183,1018000.0,1949.04,743697.68,1870.7,105.87,24.83380615,9.41308049,34.42092701,191.1195481,108.7,56.6476897,63383.1,111890.0,397555.0,114.8,5.362409509,4215972.0,41.018,0.027731733,112490.0
2123,85.07352023040005,30.039286131999987,17117.158180000002,9129.464300000003,4594.421257999999,2.466591936640001,1.2303771149499996,12.57248573,3987703277.0,6.713284631579999,0.11244302905000005,988617.827,2278.05,751127.0,1875.6,102.27,24.22019896,8.890782925,33.80404079,129.28363428307,107.0,56.39098499130003,13861.087860000007,38793.6034,400466.0,117.36,5.292108371049998,4214875.0,40.4,-0.026023483,42091.41800000003
2124,99.77756003319999,43.75497972649999,41793.221000000005,4496.167078640003,3306.8489485399996,2.3829715559799998,1.6189371866199997,8.484413602530005,3319100697.64,24.60406156541001,0.24988263159000002,2915841.349,875.57,6772232.283,3992.9249999999975,94.02199999999998,26.323515569899982,24.007214261700014,27.541030690800007,121.14065600690004,96.00300000000003,32.69058255809999,28783.836400000007,85941.882,1749462.22,100.06830000000008,4.0671214074399975,4050383.91,43.87601999999998,-0.7102576694799998,87986.6
2125,100.0,6.666666667,70.0,5588.9368749999985,2697.2315671000006,0.238696264,1.318003216,0.0811143311199999,137451970.57520002,4.761904762,0.00075683,5000.0,2016.36,0.04,1929.2,131.95,0.329341669,0.213977881,0.409957213,369.4739593060999,102.88,37.40364479283997,155.0478400000001,1050.0,0.0,96.87,0.952380952,0.0,0.0,-158.7053151720698,1090.0
2126,100.0,6.666666667,70.0,5578.483324999997,2699.8751251000003,0.387328434,1.197129007,0.087327038,149913357.0,4.761904762,0.000750188,5000.0,2010.54,0.03,1923.3,111.7,0.323979917,0.23005924,0.391320782,367.9496027941,103.52,36.813017851379975,155.0478400000001,1050.0,0.0,101.82,0.952380952,0.0,0.0,-158.62876073107975,1100.0
2127,100.0,6.666666667,70.0,4798.104924999998,2581.8055669000005,0.350401992,1.14312167,0.089468051,151562750.4,4.761904762,0.000744679,5000.0,2010.54,0.03,1905.8,96.2,0.242729676,0.152395393,0.310873353,377.3448488239001,104.26,37.100334696739985,155.1017400000001,1050.0,0.0,105.92,0.952380952,0.0,0.0,-158.53243822650975,1100.0
2128,100.0,6.666666667,70.0,4769.234774999999,2576.2296889,0.347999444,1.094787321,0.088103282,146558810.7,4.761904762,0.000741389,5000.0,2010.54,0.03,1989.9,94.42,0.312837493,0.212267402,0.39219397,359.064,95.83,37.18042987263998,154.96844000000007,1050.0,0.0,96.13,0.952380952,0.0,0.0,-158.50202242659975,1100.0
2129,100.0,6.666666667,70.0,5590.042074999999,2722.358395,0.406283371,1.030562702,0.075198799,121360002.6,4.761904762,0.000742854,5000.0,2010.54,0.03,1989.8,94.81,0.242457504,0.168534286,0.301839009,353.328,110.92,36.82058152628999,155.12184000000008,1050.0,0.0,114.26,0.952380952,0.0,0.0,-158.60651370992977,1100.0
2130,100.0,6.666666667,70.0,4792.273449999999,2581.6512029,0.48819981,0.894553871,0.073123561,123651772.0,4.761904762,0.000737083,5000.0,2002.71,0.03,1989.8,96.01,0.290097196,0.183455537,0.376426449,376.944,103.43,36.68124939898998,155.1017400000001,1050.0,0.0,104.97,0.952380952,0.0,0.0,-158.56430227013976,1100.0
2131,100.0,6.666666667,70.0,4811.8008249999975,2582.6429469000004,0.566973463,0.754449871,0.067486943,122535578.7,4.761904762,0.00073387,5000.0,2003.25,0.03,1989.9,96.38,0.291123715,0.178207756,0.38440059,398.916,107.74,36.949730408189986,158.97964000000007,1050.0,0.0,110.09,0.952380952,0.0,0.0,-158.60918589658976,1100.0
2132,100.0,5.714285714,60.0,4864.372474999997,2586.3733109000004,0.573512714,0.725841753,0.062992608,121913022.6,3.80952381,0.000583337,4000.0,2012.54,0.0,1988.198999999997,98.52,0.268028002,0.192650776,0.33171322,412.75,110.25,36.94189357998998,158.7916400000001,1050.0,0.0,112.68,0.952380952,0.0,0.0,-158.5312915997698,1100.0
2133,100.0,5.714285714,60.0,5532.564849999999,2721.7254430000003,0.962483458,0.604606668,0.061486979,130104569.5,3.80952381,0.000578344,4000.0,2012.54,0.03,1985.4,98.71,0.205769815,0.149947372,0.253768136,423.675,114.49,38.07785189115998,158.7916400000001,1050.0,0.0,117.75,0.952380952,0.0,0.0,-158.4535299039898,1100.0
2134,100.0,5.714285714,60.0,5511.143174999997,2702.5347750999995,1.240763146,0.60599653,0.05417318,118790270.7,3.80952381,0.000574894,4000.0,2012.54,0.04,1975.2,98.39,0.265508502,0.158056912,0.359610359,404.3125,97.59,37.82510791563998,159.34004000000007,1050.0,0.0,97.42,0.952380952,0.0,0.0,-158.6234172360398,1100.0
2135,100.0,5.714285714,60.0,4841.663249999999,2589.6429669,0.873173281,0.541929916,0.065692529,140613409.9,3.80952381,0.000573658,4000.0,2012.54,0.05,2000.4,97.8,0.267652453,0.161643596,0.362430709,414.575,114.5,38.10711729075999,158.7916400000001,1050.0,0.0,117.95,0.952380952,0.0,0.0,-158.34833539105978,1100.0
2136,100.0,5.238095238,55.0,4727.0501749999985,2529.3251488000005,1.653848522,0.591188705,0.053368402,122020803.5,3.333333333,0.000498277,3500.0,2023.13,0.05,2000.4,97.52,0.256618783,0.15411844,0.347788134,468.08,101.31,37.76932211453998,159.90864000000008,1050.0,0.0,102.09,0.952380952,0.0,0.0,-158.5057705415998,1100.0
2137,100.0,5.238095238,55.0,4674.385224999998,2511.6460008000004,1.821752834,0.573849647,0.048799905,121274409.0,3.333333333,0.000494937,3500.0,2023.13,0.05,2000.4,98.35,0.248089636,0.149818771,0.337716136,483.1485714,92.89,37.758907258569984,159.8880400000001,1050.0,0.0,91.76,0.952380952,0.0,0.0,-158.5057705415998,1100.0
2138,100.0,4.857142857,51.0,4736.867924999999,2547.8153889,1.145565919,0.526788557,0.054686683,143623015.6,2.952380952,0.00043356,3100.0,2032.01,0.05,2000.4,104.37,0.246222615,0.147700518,0.337118606,505.2258065,96.84,37.76871137676998,161.4280400000001,1050.0,0.0,95.28,0.952380952,0.0,0.0,-158.50798899547982,1100.0
2139,100.0,4.857142857,51.0,4833.427249999999,2580.7789569,1.067374391,0.55587082,0.057288366,157942238.3,2.952380952,0.000431821,3100.0,2032.01,0.05,2000.4,102.77,0.241955949,0.143709663,0.333941732,502.3967742,104.29,37.753742690359985,159.3389400000001,1050.0,0.0,104.61,0.952380952,0.0,0.0,-158.5888068284098,1100.0
2140,100.0,4.857142857,51.0,4728.402274999999,2525.9997668000005,1.170198556,0.396092494,0.066194544,192930614.7,2.952380952,0.000428799,3100.0,2048.51,0.05,2030.6,100.7,0.237277652,0.140637165,0.328701712,519.4322581,97.05,37.75844219656999,161.9280400000001,1050.0,0.0,96.3,0.952380952,0.0,0.0,-158.4982482875798,1105.0
2141,100.0,4.857142857,51.0,4790.481349999999,2605.8640009000005,1.288891883,0.396706375,0.067965375,210275099.2,2.952380952,0.000425164,3100.0,2054.69,0.05,2079.4,98.82,0.233844181,0.136822846,0.326224921,517.8419355,96.64,42.23735785088999,290.82023999999996,1050.0,0.0,96.19,0.952380952,0.0,0.0,-158.49800476483978,1106.0
2142,100.0,4.761904762,50.0,4928.970524999998,2609.1032609000004,0.593615327,0.218939316,0.076206598,244516731.6,2.857142857,0.000408909,3000.0,2074.74,0.05,2095.7,100.48,0.230338324,0.133765677,0.323308998,517.04,106.3,36.57371790438998,161.37294000000009,1050.0,0.0,107.51,0.952380952,0.0,0.0,-158.5994185566298,1110.0
2143,100.0,4.857142857,51.0,4732.781649999999,2533.2164328000003,0.108608164,0.161242222,0.065272703,222758302.1,2.952380952,0.000419304,3100.0,2065.74,0.05,2101.1,101.06,0.227346157,0.130742173,0.321307034,498.3064516,99.93,36.994386299909976,161.04724000000007,1050.0,0.0,99.7,0.952380952,0.0,0.0,-158.6413067862898,1110.0
2144,100.0,4.761904762,50.0,4732.664649999999,2565.758330800001,0.100689679,0.133320464,0.062142272,224787905.8,2.857142857,0.000402544,3000.0,2065.74,0.05,2109.0,101.45,0.224266452,0.127767609,0.318284107,475.6666667,97.27,36.999374546439974,161.0402400000001,1050.0,0.0,96.41,0.952380952,0.0,0.0,-158.65546996896978,1110.0
2145,100.0,4.761904762,50.0,4827.711274999998,2629.1056169,0.078497448,0.119412664,0.072301726,262509161.3,2.857142857,0.000399579,3000.0,2079.1,0.05,2129.2,101.16,0.222131946,0.124923767,0.318598209,450.4133333,191.92,37.269431229509976,160.57154000000008,1050.0,0.0,210.69,0.952380952,0.0,0.0,-158.4505509049498,1110.0
2147,100.0,3.80952381,40.0,4827.711274999998,2629.7296288999996,0.044174339,0.083740544,0.075602712,278907013.8,1.904761905,0.000269793,2000.0,2071.73,0.05,2069.7,101.47,0.219185592,0.127659529,0.312050893,495.93124881200043,162.56,37.269431229509976,161.06154000000006,1050.0,0.0,175.19,0.952380952,0.0,0.0,-158.3570436616898,1110.0
2148,99.9995941274,32.78134560808,2190.49745,13601.773425000005,7590.245355999997,0.039840709,0.087599724,0.052305747,188216257.7,15.192996754520006,0.16572724551,79846.62299999999,1064.88,0.06,2079.6,101.49,0.213015913,0.122954408,0.303522478,181.45812269899983,141.66,23.504251853029988,2890.098529999999,9011.8,0.0,149.97,3.262297376330001,0.0,0.0,-158.32933690395978,9483.69
2149,99.77756003319999,43.75497972649999,41793.221000000005,4496.167078640003,3306.8489485399996,2.3829715559799998,1.6189371866199997,8.484413602530005,3319100697.64,24.60406156541001,0.24988263159000002,2915841.349,875.57,6772232.283,3992.9249999999975,94.02199999999998,26.323515569899982,24.007214261700014,27.541030690800007,121.14065600690004,96.00300000000003,32.69058255809999,28783.836400000007,85941.882,1749462.22,100.06830000000008,4.0671214074399975,4050383.91,43.87601999999998,-0.7102576694799998,87986.6
2150,100.0,68.88641425,61860.0,2989.4975,5113.8886,1.147224797,1.455561662,5.310423692,2606004407.0,53.61915367,0.470328292,4815000.0,589.0,11392048.0,4706.2,84.68,6.9538913,3.65494392,9.644101642,89.84423676,94.76,21.27442094,19104.43,89800.0,2420630.0,116.93,2.494432071,3613643.0,35.298,0.077181837,93030.0
2151,100.0,65.32024102,58540.0,2953.2225,5048.5968,1.036791581,1.463325969,4.934459878,2329973294.0,51.35014506,0.450691712,4602000.0,589.0,10036050.0,3632.7,75.55,6.462464625,3.339136856,9.02084389,90.61799218,90.98,21.43684445,19211.7,89620.0,2762701.0,124.25,2.242802946,3617236.0,35.425,0.099379351,93030.0
2152,100.0,65.44298148,58650.0,2820.2925,5380.0622,0.908900761,1.236560445,4.914388877,2641483485.0,51.39477795,0.452119327,4606000.0,589.0,15045901.0,4884.9,96.61,6.18694119,3.42661372,8.44682368,98.51302649,103.42,21.57656773,19336.92,89620.0,3080085.0,118.03,2.209328275,3599271.0,35.33,-0.497887333,93030.0
2153,100.0,65.2644499,58490.0,2784.395,5009.1118,0.897284974,1.277798227,4.260795043,2880677475.0,51.39477795,0.453408577,4606000.0,589.0,11703295.0,3963.2,78.66,6.1178115,3.691830222,8.113614027,94.87624837,92.41,21.71629101,19462.14,89620.0,2952970.0,122.21,2.00848025,3547284.0,34.919,-1.454908471,93030.0
2154,100.0,65.44298148,58650.0,2803.49,4763.381,0.829848048,1.286311256,3.90187439,3327716025.0,51.29435394,0.453820663,4597000.0,589.0,8769586.0,3038.9,70.5,5.381494145,2.660499062,7.644539348,95.4970633,84.42,21.85601428,19587.36,89620.0,2885811.0,114.71,2.298594064,3495810.0,34.511,-1.461713176,93030.0
2155,100.0,65.43182325,58640.0,2758.41,5212.4074,0.764924602,1.226828466,4.352408489,4531763420.0,51.30551216,0.454925654,4598000.0,589.0,16779323.0,5589.9,108.69,5.26060029,2.669245108,7.408865691,98.52109613,108.48,21.99573756,19712.58,89620.0,3001698.0,108.28,2.298594064,3446941.0,34.104,-1.407793744,93030.0
2156,100.0,65.42796563,58630.0,2643.87,4855.5226,0.614854172,1.055771306,3.721386436,4213024689.0,51.34471599,0.456128715,4601000.0,589.0,16212463.0,5526.6,94.89,4.866370748,2.641453715,6.723043301,85.19886981,96.78,22.13793103,19837.8,89610.0,2933537.0,101.25,2.287691106,3392784.0,33.635,-1.583634776,93030.0
2157,100.0,64.82535431,58090.0,2588.435,4935.8038,0.491201142,0.894165126,3.53561117,4091254337.0,51.30007812,0.456442371,4597000.0,589.0,14467371.0,5097.3,92.61,4.763694482,2.618467953,6.533974446,99.19512726,94.23,22.2776699,19963.02,89610.0,2838236.0,97.92,2.198415355,3334127.0,33.105,-1.743994731,93030.0
2158,100.0,64.80303538,58070.0,2537.9,4882.0446,0.522599063,0.8358655,3.486557207,4887690074.0,51.24428077,0.456652791,4592000.0,589.0,9652899.0,3492.0,75.12,4.586413636,2.274494687,6.484118822,110.4094077,82.51,22.41740877,20088.24,89610.0,2764254.0,98.49,2.209574824,3276073.0,32.579,-1.756542697,93030.0
2159,100.0,64.61332441,57900.0,2502.7,5197.8948,0.538719821,0.812730839,3.452968564,5466933700.0,51.16616449,0.456755741,4585000.0,589.0,16840650.0,5800.2,104.06,4.314589259,2.309057916,5.97146573,96.70076336,102.21,22.55714764,20213.46,89610.0,2903443.0,98.4,2.176096418,3217942.0,32.057,-1.790342422,93030.0
2160,100.0,63.879377,57830.0,2447.925,4697.4932,0.521172791,0.774489555,3.056445256,4006060046.0,50.64619463,0.457463844,4585000.0,589.0,13590362.0,4715.2,89.61,4.609042093,2.58112411,6.30834801,77.48222465,91.65,22.46623219,20338.68,90530.0,2882230.0,96.08,2.142936043,3161144.0,31.54,-1.780803739,93030.0
2161,100.0,59.01910969,53430.0,2400.6825,4600.524,0.673887611,1.004715717,3.034168376,4010422670.0,48.51430465,0.43919899,4392000.0,589.0,12269359.0,4719.0,74.53,4.540585558,2.30014073,6.46529724,84.33424408,79.18,22.60455098,20463.9,90530.0,2599986.0,89.46,2.076659671,3108907.0,31.089,-1.666276993,93030.0
2162,100.0,58.95283331,53370.0,2363.005,4868.8432,0.760597087,1.290819807,3.995237682,5670930840.0,48.54744284,0.440746122,4395000.0,589.0,13678147.0,5105.1,85.22,4.885839882,2.635225451,6.791705246,93.28828214,87.57,22.63642991,20492.76,90530.0,2679290.0,92.96,2.02142936,3055537.0,30.642,-1.731586288,93030.0
2163,99.89328372,58.96387938,53380.0,2292.3,4755.6628,0.778743317,1.33077194,3.891089968,5012279500.0,48.56953496,0.443229793,4397000.0,589.0,10372740.0,3761.1,73.44,5.063672555,2.794189656,7.013966203,99.6154196,79.07,22.66830885,20521.62,90530.0,2757920.0,91.45,2.010383298,3008052.0,30.322,-1.566266142,93030.0
2164,99.95604725,58.06914835,52570.0,2409.695,5126.8516,0.780861063,1.209268326,3.917085528,5314870694.0,47.67480393,0.436264452,4316000.0,589.0,13609910.0,4831.5,88.28,4.777321513,2.601273998,6.609102602,113.5586191,88.31,22.70018778,20550.48,90530.0,2816940.0,88.52,2.010383298,2972574.0,30.047,-1.186444903,93030.0
2165,100.0,57.68134999,52640.0,2437.8475,5165.7108,0.710301489,1.169693839,3.936041861,5551151110.0,47.35919351,0.438049361,4322000.0,589.0,16613380.0,5897.0,102.15,4.675260742,2.630147356,6.389567281,112.7082369,100.22,22.55023011,20579.34,91260.0,2817260.0,96.17,1.983344291,2937544.0,29.773,-1.185438606,93030.0
2166,100.0,57.68134999,52640.0,2474.4,5159.3336,0.608276896,1.15413429,3.789563644,4743554724.0,47.38110892,0.439295713,4324000.0,589.0,14145172.0,5243.4,92.61,4.900142518,2.638997606,6.788605671,114.1475486,95.39,22.58185404,20608.2,91260.0,2697704.0,101.36,1.961428885,2903693.0,29.5,-1.159048296,93030.0
2167,100.0,57.87858865,52820.0,2495.3725,5688.8796,0.647334467,1.190968826,3.890134485,5003095066.0,47.37015122,0.440492141,4323000.0,589.0,16643885.0,6486.6,105.24,5.03977548,2.833756537,6.878738072,138.173028,104.39,22.55895244,20587.3,91260.0,2565875.0,102.47,1.928555775,2867756.0,29.221,-1.245353271,93030.0
2168,100.0,58.10870042,53030.0,2488.1875,5676.5424,0.6316478,1.201935892,3.754197639,5372714685.0,47.37015122,0.441664795,4323000.0,589.0,14017280.0,5835.5,98.17,5.03668461,2.830897221,6.846269641,152.3786722,98.88,22.5429542,20572.7,91260.0,2402083.0,100.36,1.928555775,2832442.0,28.938,-1.239060531,93030.0
2169,100.0,58.03199649,52960.0,2530.8825,5716.8618,0.621371017,1.129251297,3.486371748,5597915215.0,47.38110892,0.44232742,4324000.0,589.0,14885530.0,6286.2,95.47,4.84823409,2.708730009,6.598463468,150.8589269,98.34,22.5281613,20559.2,91260.0,2367960.0,103.91,1.895682665,2800601.0,28.649,-1.130520009,93030.0
2170,100.0,57.83475783,52780.0,2534.34,5679.9694,0.65190712,1.149590574,3.332407116,5465829492.0,47.304405,0.441811248,4317000.0,589.0,15650010.0,6365.8,93.81,4.722263285,2.822218534,6.263946584,145.9856382,97.08,22.51227263,20544.7,91260.0,2458460.0,103.47,1.873767258,2770705.0,28.356,-1.073223655,93030.0
2171,100.0,53.8754394,49166.726,2551.85,5857.9052,0.520409439,1.038876074,3.390496078,5330778472.0,44.11537914,0.412913639,4025969.5,589.0,15566640.0,6659.1,90.38,4.756939478,2.819837004,6.317583115,162.6167312,93.68,22.49627438,20530.1,91260.0,2337650.0,100.08,1.733138286,2735697.0,28.058,-1.271555244,93030.0
2172,100.0,55.26724304,50436.886,17755.383150000005,12136.271798000005,0.703298027,1.163306893,3.486645673,6348834563.0,45.36165242,0.426338916,4139704.4,625.73,13980870.0,5920.0,85.88,4.392735908,2.62745547,5.922617624,161.8105872,92.11,22.48034955,20515.567,91260.0,2361650.0,104.86,1.638120754,2694980.0,27.755,-1.499546483,93030.0
2173,99.72284755790001,46.2510322458,40430.26322,13168.63485,8158.574268,0.653831631,1.10454618,3.237567686,5741419545.0,31.695355361200004,0.41999520647,2852502.2260000003,634.04,9060660.0,4032.1,62.75,4.364831067,2.564020725,5.942095453,132.58262418289993,74.66,33.06496836899999,27605.6721,79927.5755,2247110.0,99.63,1.20837091667,2646824.0,27.448,-1.803035252,83401.65529999998
2174,99.77756003319999,43.75497972649999,41793.221000000005,4496.167078640003,3306.8489485399996,2.3829715559799998,1.6189371866199997,8.484413602530005,3319100697.64,24.60406156541001,0.24988263159000002,2915841.349,875.57,6772232.283,3992.9249999999975,94.02199999999998,26.323515569899982,24.007214261700014,27.541030690800007,121.14065600690004,96.00300000000003,32.69058255809999,28783.836400000007,85941.882,1749462.22,100.06830000000008,4.0671214074399975,4050383.91,43.87601999999998,-0.7102576694799998,87986.6
2175,100.0,18.84289277,18890.0,318.085,362.6362,0.618684281,1.072467397,7.600721061,682700382.8,1.286783042,0.465064298,129000.0,1940.0,221068.8957000001,3564.365,69.12,8.916789881,4.730736484,12.58420942,169.7674419,75.4,0.28482793,285.54,100250.0,57937.41,76.08,5.588033801419997,21450.0,7.733,-0.659823034,103000.0
2176,100.0,18.84289277,18890.0,305.455,354.5902,0.903013564,1.315899974,6.978998848,629900732.7,1.286783042,0.458740065,129000.0,1940.0,223234.42390000008,3538.1409999999987,74.9,8.712749838,4.250737085,12.65487327,164.3410853,78.21,0.29755611,298.3,100250.0,59162.04,79.61,5.533635041609998,21369.0,7.599,-0.378337171,103000.0
2177,100.0,18.84289277,18890.0,301.995,328.7834,0.99509109,1.424805474,7.468341445,615006476.8,1.286783042,0.452682406,129000.0,1940.0,223287.7476000001,3495.5769999999984,84.39,7.712245784,3.368576974,11.49597891,140.9302326,77.56,0.312359102,313.14,100250.0,58339.6,78.65,5.519130138389999,21281.0,7.468,-0.412661781,103000.0
2178,100.0,18.82294264,18870.0,292.8025,338.7664,0.913653973,1.512392883,7.494012117,698321654.5,1.286783042,0.448659759,129000.0,1940.0,226494.65210000004,3617.152999999999,71.02,7.368566885,3.464770358,10.84481384,145.751938,80.0,0.327162095,327.98,100250.0,58534.64,80.27,5.517974390589999,21098.0,7.338,-0.863640659,103000.0
2179,100.0,18.80299252,18850.0,289.745,333.2236,0.970911646,1.808175033,6.423514771,734164895.9,1.286783042,0.445563534,129000.0,1940.0,227335.73140000005,3673.497999999999,64.87,6.984536082,2.945055508,10.53841473,122.8837209,80.74,0.341965087,342.82,100250.0,57494.25,81.2,4.44022853059,20877.0,7.211,-1.053017473,103000.0
2180,100.0,18.79301746,18840.0,283.8825,328.2172,0.886474518,1.584262953,5.283931532,730519520.1,1.286783042,0.441668892,129000.0,1940.0,229566.4892,3735.192999999998,89.6,6.321118582,2.71104,9.504887906,137.9224806,80.83,0.35676808,357.66,100250.0,58732.1,80.89,4.46144488801,20696.0,7.086,-0.870762965,103000.0
2181,100.0,18.77306733,18820.0,287.64,329.1112,0.845105902,1.338828948,4.703769222,792724489.8,1.286783042,0.434732791,129000.0,1940.0,228326.26860000004,3840.397999999999,99.32,6.530152411,3.056135395,9.572883583,133.5581395,80.59,0.371571072,372.5,100250.0,59967.86,80.12,4.452376707910002,20662.0,6.963,-0.164418046,103000.0
2182,100.0,18.76309227,18810.0,295.7825,347.766,0.817363576,1.170586362,4.753703251,830249415.8,1.286783042,0.424646622,129000.0,1940.0,277917.75269999995,4208.606999999998,104.67,6.313996043,2.826893958,9.27199652,167.8217054,83.19,0.386374065,387.34,100250.0,75460.09,82.37,4.455933047200001,20782.0,6.841,0.5790963,103000.0
2183,100.0,18.71321696,18760.0,299.9,357.9278,0.5026558,1.423820832,4.130106964,894271641.6,1.246882793,0.401199104,125000.0,1940.0,269162.5147,3928.5829999999974,102.12,5.919397501,2.466388941,8.804421987,194.168,87.92,0.401177057,402.18,100250.0,76451.26,86.95,4.461597488850001,20943.0,6.722,0.771723423,103000.0
2184,100.0,18.71321696,18760.0,304.1975,368.775,0.634594365,1.198909551,4.781872048,864305344.4,1.246882793,0.393807457,125000.0,1940.0,229111.77089999997,3532.094999999999,101.16,4.60442063,2.223703912,6.615778597,199.88,89.22,0.41598005,417.02,100250.0,61023.14,88.67,4.4556690669300005,20965.0,6.605,0.104991897,103000.0
2185,100.0,18.7032419,18750.0,308.7375,322.3466,0.653660671,0.883107761,5.650968951,743351863.2,1.236907731,0.389326183,124000.0,1940.0,223637.6540000001,3513.1890000000008,87.28,4.834559138,2.110426786,7.282558051,123.8467742,88.84,0.430783042,431.86,100250.0,58763.31,88.74,4.483621392260002,20667.0,6.489,-1.431615534,103000.0
2186,100.0,18.69326683,18740.0,309.1075,323.1512,0.581800726,1.250133712,6.284171601,864146612.0,1.226932668,0.38674259,123000.0,1940.0,229059.28709999996,3415.8119999999985,102.39,5.587271715,2.236054874,8.61558626,148.699187,89.48,0.445586035,446.7,100250.0,59525.83,88.96,4.45777629624,20437.0,6.426,-1.119124175,103000.0
2187,100.0,18.68528678,18732.0,306.15,329.2304,0.678461147,1.056533205,6.417946887,976915674.8,1.218952618,0.383055289,122200.0,1940.0,226733.92640000008,3463.7999999999993,79.12,5.488800646,1.91577328,8.744456004,159.1653028,90.46,0.452548628,453.68,100250.0,60610.21,91.27,4.565941898510001,20458.0,6.413,0.102702051,103000.0
2188,100.0,18.67531172,18722.0,301.5,332.27,0.804007739,0.975112803,6.54805168,965936376.1,1.208977556,0.377904439,121200.0,1940.0,228408.82040000006,3553.0609999999992,92.05,5.548559028,2.143343428,8.67890324,176.4851485,93.72,0.459511222,460.66,100250.0,59876.05,94.14,4.587630258710001,20526.0,6.4,0.331837119,103000.0
2189,100.0,18.67531172,18722.0,290.72,322.7638,0.971535959,1.100431365,5.84371722,942302938.1,1.208977556,0.374346746,121200.0,1940.0,230051.97500000003,3588.2850000000008,70.14,4.445149676,2.445502839,6.275611264,168.8036304,92.91,0.466473815,467.64,100250.0,60349.4,93.38,4.5504790919800016,20614.0,6.367,0.427808139,103000.0
2190,100.0,18.67531172,18722.0,308.8025,342.6702,0.707275687,0.965058468,5.267170701,941120267.3,1.208977556,0.370205201,121200.0,1940.0,227277.18990000006,3530.0399999999995,81.79,4.535801452,1.972569135,6.843415584,201.7326733,95.52,0.473436409,474.62,100250.0,60383.0,95.66,4.579106621790001,20733.0,6.333,0.575617716,103000.0
2191,100.0,18.67331671,18720.0,316.5075,348.5408,0.696273418,1.243324229,5.290914343,926820603.8,1.206982544,0.365763342,121000.0,1940.0,4637.0,3186.8,100.47,4.238768464,1.732932182,6.493619912,147.7520661,100.06,0.480399002,481.6,100250.0,1455.0,100.27,4.527520024910001,20841.0,6.3,0.51955666,103000.0
2192,100.0,18.67331671,18720.0,314.0825,344.2794,0.979451099,0.990702304,4.574656935,951216103.4,1.206982544,0.360721323,121000.0,1940.0,7389.0,3212.6,117.73,3.895248858,2.161775684,5.415825056,181.5289256,104.42,0.485386534,486.6,100250.0,2300.0,104.08,4.542427408500001,21015.0,6.265,0.831426808,103000.0
2193,100.0,18.67331671,18720.0,309.895,355.5438,0.819691635,0.972297018,3.778000026,934234620.4,1.206982544,0.352358765,121000.0,1940.0,7400.0,3523.8,111.79,3.757058336,1.926172058,5.341075586,148.0082645,107.98,0.492568579,493.8,100250.0,2100.0,107.9,4.519619739630001,21384.0,6.227,1.740651038,103000.0
2194,100.0,18.56590301,18720.0,306.2475,345.233,0.689314241,0.995941189,3.905105135,1025513825.0,1.200039671,0.343047338,121000.0,1940.0,3900.0,2600.0,82.85,4.029725076,1.197856791,6.450254431,136.2809917,108.05,0.496280869,500.4,100830.0,1500.0,108.47,4.6725999944100005,21823.0,6.187,2.032148066,103000.0
